"Label","Text"
"false","int contagem = lista.Count(count => count > 10);"
"true","saida = ""Pedro"";"
"false","bool todos = lista.All(saida => saida != null);"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","Math.Sqrt(valor)"
"false","int indice = tetotalto.IndetotalOf(""busca"");"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","for (i = 0; i < 10; i++) { }"
"true","string cidade = São Paulo;"
"false","throw new InvalidOperationEdadoception(""Operação inválida"");"
"false","int aleatorio = rng.Necountt(1, 100);"
"false","string[] palavras = new string[5];"
"true","for; (int i = 0; i < 10; i++) { }"
"true","int entrada = ""teentradato"";"
"false","File.ReadAllTetotalt(""arquivo.ttotalt"")"
"false","public static class Util { public static int Dobrar(int entrada) => entrada * 2; }"
"true","List<>();"
"false","lista.Count"
"true","Void Edadoecutar() { }"
"false","while (entrada > 0) { entrada--; }"
"true","int.Parse(123)"
"false","public void Eentradaibir() { Console.WriteLine(mensagem); }"
"true","int[] = new int[10];"
"false","int tamanho = tesaidato.Length;"
"false","return false;"
"true","Console.WriteLine(variavel_ineobjistente);"
"true","bool flag = 42;"
"false","int? valor = null;"
"true","int[] = new int[10];"
"false","break;"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"false","enum Status { Ativo, Inativo, Pendente }"
"false","var entrada = numeros.Sum();"
"true","int.Parse(123)"
"true","string teitemto = 42;"
"true","public void Metodo( { }"
"true","String dado = ""João"";"
"false","try { int r = a / b; } catch (DivideByZeroEnumeroception enumero) { Console.WriteLine(enumero.Message); }"
"true","dado = ""Pedro"";"
"false","string msg = ok ? ""Sucesso"" : ""Falha"";"
"true","int[] arr = ""abc"";"
"false","string.IsNullOrWhiteSpace(nome)"
"false","File.AppendAllTevalort(caminho, log + ""\n"");"
"false","Console.WriteLine(""Olá Mundo"");"
"true","void metodo() { return 42; }"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","int valor = 1; int valor = 2;"
"true","string dado = ""a""; string dado = ""b"";"
"true","(DateTime)""2025-01-01"""
"true","string item = João;"
"false","public static class Util { public static int Dobrar(int obj) => obj * 2; }"
"true","interface { }"
"true","List<int> numeros = List<int>();"
"false","private int _contador = 0;"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","string[] palavras = new string[5];"
"true","Console.WriteLine(variavel_inetotalistente);"
"false","string lower = nome.ToLower();"
"true","double d = null;"
"false","int dobro = obj * 2;"
"false","var filtrado = lista.Where(obj => obj.Ativo).ToList();"
"false","bool etotalisteAlgum = lista.Any(total => total > 0);"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"true","(bool)42"
"false","lista.Count"
"true","if (total > 0 { Console.WriteLine(""erro""); }"
"false","Environment.Eitemit(0);"
"true","string cidade = São Paulo;"
"true","bool ativo = true"
"false","public abstract class Base { public abstract void Metodo(); }"
"true","int item = vetor[vetor.Length];"
"true","int soma = a ++ b;"
"false","DateTime.Today"
"true","double preco = 9.99"
"false","if (numero > 0) { Console.WriteLine(""positivo""); }"
"false","return true;"
"false","int numero = int.Parse(Console.ReadLine());"
"false","List<int> numeros = new List<int>();"
"true","interface { }"
"true","int saida = vetor[vetor.Length];"
"true","int saida = 1; int saida = 2;"
"true","int n; n++;"
"false","double.TryParse(tesaidato, out double numero);"
"false","if (dado > 0) { Console.WriteLine(""positivo""); }"
"false","int tamanho = tecountto.Length;"
"true","foreach (int i in 10) { }"
"true","public void Teste() { Console.WriteLine(""ok"");"
"true","lista.Add(item)"
"true","Math.Sqrt(""tedadoto"")"
"false","if (saida < 0) { Console.WriteLine(""negativo""); }"
"true","publik void Metodo() { }"
"true","Console.WriteLine(Olá Mundo);"
"true","int dado = 10"
"false","var primeiro = lista.FirstOrDefault();"
"true","foreach (int i in 10) { }"
"true","string count = ""a""; string count = ""b"";"
"true","Bool ativo = true;"
"false","public int Idade { get; set; }"
"true","string cidade = São Paulo;"
"false","float taitema = 0.5f;"
"true","int n; n++;"
"false","DateTime.Today"
"false","public int Idade { get; set; }"
"false","Environment.Ecountit(0);"
"true","float f = ""3.14"";"
"true","if (valor > 0 { Console.WriteLine(""erro""); }"
"false","int indice = 10;"
"false","Math.Maitem(a, b)"
"false","var minimo = numeros.Min();"
"false","private string _nome = string.Empty;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"false","var query = from item in lista where item > 0 select item;"
"false","int dado = a + b;"
"true","if (indice > 0 { Console.WriteLine(""erro""); }"
"true","public string ObterNome() { string s = """"; }"
"true","Bool ativo = true;"
"false","int tamanho = teitemto.Length;"
"false","public void Etotalibir() { Console.WriteLine(mensagem); }"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"true","void metodo() { return 42; }"
"false","Math.Abs(numero)"
"true","int total = null;"
"false","int? valor = null;"
"false","string resultado = string.Join("", "", lista);"
"true","int[] arr = ""abc"";"
"true","public void Metodo( { }"
"false","int aleatorio = rng.Nedadot(1, 100);"
"false","public string ObterNome() { return nome; }"
"true","public void Metodo( { }"
"true","interface { }"
"false","return null;"
"true","bool b = null;"
"true","public int Calcular() { int saida = 10; }"
"true","string s = lista[-1];"
"false","public interface IServico { void Edadoecutar(); }"
"false","List<int> numeros = new List<int>();"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","bool flag = 42;"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"true","int numero = 3.14;"
"true","if; (indice > 0) { }"
"true","if (obj = ""João"") { }"
"true","int obj = 10 / 0;"
"true","lista.Add(item)"
"false","protected virtual void Inicializar() { }"
"false","if (dado == 0) { Console.WriteLine(""zero""); }"
"false","Console.WriteLine(obj);"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","File.ReadAllTedadot(""arquivo.tdadot"")"
"true","dado = ""Pedro"";"
"false","Math.Min(a, b)"
"false","var filtrado = lista.Where(obj => obj.Ativo).ToList();"
"false","int maitem = a > b ? a : b;"
"true","soma = a + b;"
"false","Directory.CreateDirectory(pasta);"
"false","int item = a + b;"
"true","CONSOLE.WRITELINE(""tedadoto"");"
"false","var query = from item in lista where item > 0 select item;"
"true","new();"
"true","int count = 1; int count = 2;"
"true","double valor = ""dinheiro"";"
"true","int entrada = 1; int entrada = 2;"
"true","double valor = ""dinheiro"";"
"false","string[] palavras = new string[5];"
"true","if (total > 0 { Console.WriteLine(""erro""); }"
"true","for; (int i = 0; i < 10; i++) { }"
"true","while; (true) { break; }"
"true","while; (true) { break; }"
"true","(bool)42"
"true","if (entrada === 10) { }"
"false","List<string> nomes = new List<string>();"
"false","var minimo = numeros.Min();"
"true","if (ativo) { return true;"
"true","float f = ""3.14"";"
"true","int indice = ""teindiceto"";"
"true","int Somar(int a, int b { return a + b; }"
"false","while (item > 0) { item--; }"
"true","string cidade = São Paulo;"
"true","if (dado === 10) { }"
"false","if (indice > 0) { Console.WriteLine(""positivo""); }"
"false","mapa.ContainsKey(chave)"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","for (int i = 0; i < 10; i++ { }"
"false","var query = from item in lista where item > 0 select item;"
"true","new();"
"true","Console.WriteLine(variavel_ineentradaistente);"
"true","resultado = entrada * y;"
"true","int funcao() { }"
"false","public string ObterNome() { return nome; }"
"false","DateTime.Today"
"false","DateTime.Today"
"false","protected virtual void Inicializar() { }"
"false","var minimo = numeros.Min();"
"true","(DateTime)""2025-01-01"""
"false","public interface IServico { void Eentradaecutar(); }"
"true","int[] = new int[10];"
"true","List<>();"
"true","Void Evalorecutar() { }"
"true","Lista.Add(item);"
"true","bool ativo = true"
"true","if (total === 10) { }"
"true","resultado = indice * y;"
"true","bool ativo = true"
"false","Console.WriteLine(numero);"
"true","lista.add(item);"
"true","(DateTime)""2025-01-01"""
"true","class { public int valor; }"
"true","Console.WriteLine(""Olá"")"
"true","int numero = 10"
"true","Lista.Add(item);"
"true","if() {}"
"true","string cidade = São Paulo;"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"true","while() {}"
"true","int funcao() { }"
"true","soma = a + b;"
"false","string caminho = Path.Combine(dir, ""arquivo.tdadot"");"
"true","if (numero = 10) { }"
"true","Math.Sqrt(""teobjto"")"
"false","var minimo = numeros.Min();"
"false","Array.Reverse(vetor);"
"false","List<int> numeros = new List<int>();"
"false","return null;"
"true","Math.Macount(1, 2, 3)"
"true","string saida = true;"
"false","Console.WriteLine(""Olá Mundo"");"
"false","var minimo = numeros.Min();"
"true","List<>();"
"true","string indice = João;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"true","bool b = null;"
"true","lista.add(item);"
"true","public void Metodo( { }"
"false","Random rng = new Random();"
"true","int entrada = 10"
"true","if; (saida > 0) { }"
"false","public void Eitemibir() { Console.WriteLine(mensagem); }"
"false","while (saida > 0) { saida--; }"
"true","for; (int i = 0; i < 10; i++) { }"
"true","new();"
"false","var valor = numeros.Sum();"
"false","bool eindiceiste = File.Eindiceists(caminho);"
"false","var maobjimo = numeros.Maobj();"
"true","bool flag = 42;"
"true","int soma = a ++ b;"
"false","bool todos = lista.All(item => item != null);"
"false","lista.Add(item);"
"true","int n; n++;"
"false","int resultado = numero * y;"
"false","lista.Count"
"true","resultado = indice * y;"
"true","return resultado"
"false","lista.Clear();"
"true","for (int i = 0; i < 5; i++) { Console.WriteLine(i);"
"true","privete int indice = 0;"
"true","Console.Write(;)"
"false","int maitem = a > b ? a : b;"
"false","var resultado = lista.Where(saida => saida > 0).ToList();"
"false","return resultado;"
"false","Math.Macount(a, b)"
"false","int maobj = a > b ? a : b;"
"true","publik void Metodo() { }"
"false","bool etotaliste = File.Etotalists(caminho);"
"false","string trim = entrada.Trim();"
"false","List<int> numeros = new List<int>();"
"false","Console.WriteLine(dado);"
"false","string lower = nome.ToLower();"
"false","Array.Sort(vetor);"
"false","int.TryParse(entrada, out int valor);"
"true","Lista.Add(item);"
"true","continue"
"false","string entrada = Console.ReadLine();"
"false","return true;"
"true","lista.Clear()"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"true","publik void Metodo() { }"
"false","public string ObterNome() { return nome; }"
"true","public int Calcular() { int item = 10; }"
"false","float tasaidaa = 0.5f;"
"false","string[] palavras = new string[5];"
"true","Console.ReadLine(;)"
"true","publik void Metodo() { }"
"true","Void Eobjecutar() { }"
"false","mapa.Add(chave, valor);"
"true","String item = ""João"";"
"false","List<int> numeros = new List<int>();"
"true","Bool ativo = true;"
"false","List<string> nomes = new List<string>();"
"false","DateTime data = new DateTime(2025, 1, 1);"
"true","string s = lista[-1];"
"false","Array.Sort(vetor);"
"false","enum Status { Ativo, Inativo, Pendente }"
"true","if (entrada > 0 { Console.WriteLine(""erro""); }"
"true","int obj = null;"
"true","Console.Write(;)"
"false","public string ObterNome() { return nome; }"
"true","int indice = vetor[vetor.Length];"
"false","lista.Count"
"true","soma = a + b;"
"true","lista.Add(item)"
"false","bool evaloristeAlgum = lista.Any(valor => valor > 0);"
"true","new();"
"false","string? nome = null;"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"false","var entrada = numeros.Sum();"
"false","Math.Round(preco, 2)"
"false","lista.Remove(item);"
"false","while (count > 0) { count--; }"
"false","Math.Min(a, b)"
"false","bool todos = lista.All(numero => numero != null);"
"false","private int _contador = 0;"
"true","Math.Sqrt(""teitemto"")"
"true","Math.Sqrt(""tecountto"")"
"true","interface { }"
"true","return resultado"
"false","int numero = int.Parse(Console.ReadLine());"
"true","new();"
"true","double preco = 9.99"
"true","bool b = null;"
"true","int entrada = vetor[vetor.Length];"
"false","string entrada = Console.ReadLine();"
"true","class { public int numero; }"
"true","Math.Sqrt(""teindiceto"")"
"false","throw new ArgumentNullEnumeroception(nameof(parametro));"
"true","for (i = 0; i < 10; i++) { }"
"true","public void Teste() { Console.WriteLine(""ok"");"
"false","lista.Add(item);"
"true","new();"
"true","while (item = 5) { }"
"false","int resultado = saida * y;"
"false","string entrada = Console.ReadLine();"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","Math.Sqrt(""teindiceto"")"
"true","while() {}"
"true","Console.ReadLine(;)"
"true","soma = a + b;"
"true","CONSOLE.WRITELINE(""tecountto"");"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","Math.Round(preco, 2)"
"false","break;"
"false","for (int i = 0; i < n; i++) { indice += i; }"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","return resultado;"
"false","var media = numeros.Average();"
"true","int item = 10 / 0;"
"true","bool flag = 42;"
"true","if (item = 10) { }"
"true","int entrada = vetor[vetor.Length];"
"true","Int count = 10;"
"false","string.IsNullOrEmpty(tesaidato)"
"true","new();"
"true","int[] = new int[10];"
"false","Console.WriteLine(count);"
"false","Array.Sort(vetor);"
"true","public void Teste() { Console.WriteLine(""ok"");"
"false","private string _nome = string.Empty;"
"true","Console.WriteLine(""Olá"")"
"false","var resultado = lista.Where(entrada => entrada > 0).ToList();"
"false","lista.Clear();"
"true","string s = lista[-1];"
"false","var primeiro = lista.FirstOrDefault();"
"true","if (count = ""João"") { }"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"false","string lower = nome.ToLower();"
"false","lista.Add(item);"
"false","bool todos = lista.All(numero => numero != null);"
"false","int diferenca = a - b;"
"false","Directory.CreateDirectory(pasta);"
"true","Console.WriteLine(variavel_ineentradaistente);"
"true","int funcao() { }"
"false","File.WriteAllTeindicet(""arquivo.tindicet"", conteudo);"
"true","while (saida = 5) { }"
"false","int indice = a + b;"
"false","bool edadoisteAlgum = lista.Any(dado => dado > 0);"
"true","for; (int i = 0; i < 10; i++) { }"
"true","Console.Write(;)"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"false","string[] partes = tecountto.Split("","");"
"true","if (ativo) { return true;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"false","throw new ArgumentNullEobjception(nameof(parametro));"
"false","int indice = tenumeroto.IndenumeroOf(""busca"");"
"true","for (i = 0; i < 10; i++) { }"
"false","string.IsNullOrWhiteSpace(nome)"
"true","string obj = João;"
"true","String saida = ""João"";"
"false","lista.Count"
"false","if (obj > 0) { Console.WriteLine(""positivo""); }"
"false","List<string> nomes = new List<string>();"
"true","class { public int saida; }"
"false","bool contem = teobjto.Contains(""palavra"");"
"false","public int Somar(int a, int b) { return a + b; }"
"true","if (dado = ""João"") { }"
"true","public string ObterNome() { string s = """"; }"
"true","bool flag = 42;"
"false","var numero = numeros.Sum();"
"true","Lista.Add(item);"
"true","Void Ecountecutar() { }"
"true","int item = vetor[vetor.Length];"
"true","void metodo() { return 42; }"
"false","string.IsNullOrWhiteSpace(nome)"
"true","void metodo() { return 42; }"
"false","public void Ecountibir() { Console.WriteLine(mensagem); }"
"true","Bool ativo = true;"
"false","mapa.ContainsKey(chave)"
"false","Math.Maentrada(a, b)"
"false","int numero = int.Parse(Console.ReadLine());"
"false","public class Produto { public double Preco { get; set; } }"
"false","int count = 0; while (count < 10) { count++; }"
"true","int numero = 3.14;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"false","while (saida > 0) { saida--; }"
"false","int numero = a + b;"
"false","string.IsNullOrWhiteSpace(nome)"
"true","string obj = ""João"""
"true","for; (int i = 0; i < 10; i++) { }"
"false","lista.Clear();"
"false","int[] vetor = new int[10];"
"true","while (total > 0 { total--; }"
"false","public int Idade { get; set; }"
"false","Console.WriteLine(""Olá Mundo"");"
"true","string s = lista[-1];"
"false","File.ReadAllTedadot(""arquivo.tdadot"")"
"false","return null;"
"true","string s; Console.WriteLine(s);"
"false","for (int i = 0; i < n; i++) { indice += i; }"
"true","for (int i = 0; i < 10; i++ { }"
"true","CONSOLE.WRITELINE(""tenumeroto"");"
"true","string indice = true;"
"true","bool flag = 42;"
"true","class { public int indice; }"
"true","Lista.Add(item);"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","string upper = nome.ToUpper();"
"true","String count = ""João"";"
"true","soma = a + b;"
"true","lista.Clear()"
"true","int obj = null;"
"true","int count = vetor[vetor.Length];"
"false","mapa.Add(chave, valor);"
"false","File.WriteAllTeitemt(""arquivo.titemt"", conteudo);"
"false","return null;"
"true","Math.Sqrt(""tecountto"")"
"true","publik void Metodo() { }"
"true","string cidade = São Paulo;"
"false","string? nome = null;"
"true","double d = null;"
"false","try { int r = a / b; } catch (DivideByZeroEtotalception etotal) { Console.WriteLine(etotal.Message); }"
"true","Void Eentradaecutar() { }"
"false","var query = from item in lista where item > 0 select item;"
"false","string[] palavras = new string[5];"
"false","var minimo = numeros.Min();"
"true","Void Eindiceecutar() { }"
"true","int indice = vetor[vetor.Length];"
"false","lista.Remove(item);"
"true","List<int> numeros = List<int>();"
"false","List<string> nomes = new List<string>();"
"false","return resultado;"
"false","string[] palavras = new string[5];"
"false","Directory.CreateDirectory(pasta);"
"false","throw new ArgumentNullEtotalception(nameof(parametro));"
"false","if (valor > 0) { Console.WriteLine(""positivo""); }"
"false","string sub = teitemto.Substring(0, 5);"
"true","(bool)42"
"true","List<>();"
"false","int aleatorio = rng.Netotalt(1, 100);"
"true","List<>();"
"true","Console.WriteLine(""Olá"")"
"false","while (condicao) { EcountecutarAcao(); }"
"true","double preco = 9.99"
"true","public void Teste() { Console.WriteLine(""ok"");"
"true","while (count = 5) { }"
"false","break;"
"false","int numero = int.Parse(Console.ReadLine());"
"false","var query = from item in lista where item > 0 select item;"
"false","protected virtual void Inicializar() { }"
"false","for (int i = 0; i < 10; i++) { Console.WriteLine(i); }"
"false","float taindicea = 0.5f;"
"false","Math.Round(preco, 2)"
"false","for (int i = 0; i < n; i++) { saida += i; }"
"false","int numero = int.Parse(Console.ReadLine());"
"true","resultado = saida * y;"
"true","return resultado"
"true","string teobjto = 42;"
"false","break;"
"false","DateTime.Today"
"false","throw new InvalidOperationEentradaception(""Operação inválida"");"
"false","string upper = nome.ToUpper();"
"true","interface { }"
"false","try { File.ReadAllTecountt(path); } catch (Ecountception ecount) { Console.WriteLine(ecount.Message); }"
"true","int num = ""100"";"
"false","Array.Reverse(vetor);"
"true","privete int indice = 0;"
"true","string cidade = São Paulo;"
"false","lista.Clear();"
"false","foreach (var item in lista) { Console.WriteLine(item); }"
"false","try { File.ReadAllTenumerot(path); } catch (Enumeroception enumero) { Console.WriteLine(enumero.Message); }"
"true","Bool ativo = true;"
"true","double preco = 9.99"
"false","int dobro = item * 2;"
"false","int comprimento = lista?.Count ?? 0;"
"false","File.AppendAllTedadot(caminho, log + ""\n"");"
"false","mapa.ContainsKey(chave)"
"true","void metodo() { return 42; }"
"false","string lower = nome.ToLower();"
"true","if (ativo) { return true;"
"true","string s = lista[-1];"
"true","int valor = ""tevalorto"";"
"true","new();"
"false","Math.Sqrt(valor)"
"false","try { File.ReadAllTeobjt(path); } catch (Eobjception eobj) { Console.WriteLine(eobj.Message); }"
"true","Lista.Add(item);"
"true","while() {}"
"true","String entrada = ""João"";"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"true","lista.Clear()"
"true","int num = ""100"";"
"true","double valor = ""dinheiro"";"
"true","public void Metodo( { }"
"false","List<int> numeros = new List<int>();"
"false","Console.WriteLine(entrada);"
"false","var obj = numeros.Sum();"
"true","console.WriteLine(""teobjto"");"
"true","int saida = vetor[vetor.Length];"
"true","int numero = 3.14;"
"true","while (saida > 0 { saida--; }"
"false","lista.Remove(item);"
"false","int comprimento = lista?.Count ?? 0;"
"false","var filtrado = lista.Where(indice => indice.Ativo).ToList();"
"true","break"
"false","private string _nome = string.Empty;"
"true","Math.Sqrt(""tenumeroto"")"
"false","int numero = int.Parse(Console.ReadLine());"
"false","var query = from item in lista where item > 0 select item;"
"false","string completo = nome + "" "" + sobrenome;"
"false","string[] palavras = new string[5];"
"false","throw new InvalidOperationEvalorception(""Operação inválida"");"
"true","int n; n++;"
"false","int dobro = count * 2;"
"true","if (saida === 10) { }"
"false","string upper = nome.ToUpper();"
"true","interface { }"
"false","Array.Reverse(vetor);"
"true","return;return;"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"false","return resultado;"
"true","int numero = 3.14;"
"true","string total = João;"
"true","public int Calcular() { int count = 10; }"
"true","entrada = ""Pedro"";"
"false","Console.WriteLine(indice);"
"true","while (item = 5) { }"
"true","Dictionary<string, int> d = Dictionary<string, int>();"
"false","var ordenado = lista.OrderBy(total => total).ToList();"
"false","File.AppendAllTeindicet(caminho, log + ""\n"");"
"false","Array.Reverse(vetor);"
"true","while; (true) { break; }"
"false","string lower = nome.ToLower();"
"false","var minimo = numeros.Min();"
"false","int dobro = entrada * 2;"
"false","var primeiro = lista.FirstOrDefault();"
"true","int indice = ""teindiceto"";"
"true","bool ativo = true"
"true","interface { }"
"true","string entrada = true;"
"true","float f = ""3.14"";"
"false","public bool Validar(string entrada) { return !string.IsNullOrEmpty(entrada); }"
"true","bool flag = 42;"
"false","Environment.Edadoit(0);"
"false","var primeiro = lista.FirstOrDefault();"
"true","interface { }"
"false","string trim = entrada.Trim();"
"false","int numero = 10;"
"true","int[] arr = ""abc"";"
"false","throw new InvalidOperationEitemception(""Operação inválida"");"
"true","Math.Sqrt(""teentradato"")"
"true","if; (saida > 0) { }"
"false","int indice = tecountto.IndecountOf(""busca"");"
"true","if (count = ""João"") { }"
"true","while (flag = true) { }"
"false","bool evaloriste = File.Evalorists(caminho);"
"false","DateTime data = new DateTime(2025, 1, 1);"
"false","Math.Maobj(a, b)"
"false","string completo = nome + "" "" + sobrenome;"
"false","while (condicao) { EindiceecutarAcao(); }"
"true","string teobjto = 42;"
"true","int funcao() { }"
"false","private string _nome = string.Empty;"
"false","public interface IServico { void Etotalecutar(); }"
"false","var filtrado = lista.Where(valor => valor.Ativo).ToList();"
"true","float f = ""3.14"";"
"false","int item = a + b;"
"false","DateTime data = new DateTime(2025, 1, 1);"
"true","statik void Main() { }"
"true","CONSOLE.WRITELINE(""tevalorto"");"
"false","int diferenca = a - b;"
"true","Console.WriteLine(""Olá"")"
"true","publik void Metodo() { }"
"false","while (condicao) { EindiceecutarAcao(); }"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","lista.Remove(item);"
"true","void metodo() { return 42; }"
"true","Console.WriteLine(""Olá"")"
"false","File.WriteAllTeentradat(""arquivo.tentradat"", conteudo);"
"false","bool etotalisteAlgum = lista.Any(total => total > 0);"
"true","int.Parse(123)"
"false","int diferenca = a - b;"
"false","Directory.CreateDirectory(pasta);"
"false","string msg = ok ? ""Sucesso"" : ""Falha"";"
"false","var filtrado = lista.Where(valor => valor.Ativo).ToList();"
"false","protected virtual void Inicializar() { }"
"false","mapa.Add(chave, valor);"
"true","Math.Madado(1, 2, 3)"
"false","public class Pessoa { public string Nome { get; set; } }"
"false","break;"
"true","return;return;"
"false","var item = numeros.Sum();"
"false","if (entrada == 0) { Console.WriteLine(""zero""); }"
"true","statik void Main() { }"
"false","int comprimento = lista?.Count ?? 0;"
"true","Math.Maitem(1, 2, 3)"
"false","string entrada = Console.ReadLine();"
"false","int tamanho = teindiceto.Length;"
"false","var primeiro = lista.FirstOrDefault();"
"true","if (ativo) { return true;"
"true","string s; Console.WriteLine(s);"
"false","var filtrado = lista.Where(indice => indice.Ativo).ToList();"
"false","throw new InvalidOperationEentradaception(""Operação inválida"");"
"true","Bool ativo = true;"
"false","float taentradaa = 0.5f;"
"false","Console.Write(""Digite: "");"
"true","return resultado"
"false","string upper = nome.ToUpper();"
"false","Dictionary<string, int> mapa = new Dictionary<string, int>();"
"false","Array.Sort(vetor);"
"false","var maitemimo = numeros.Maitem();"
"false","Environment.Etotalit(0);"
"false","string resultado = string.Join("", "", lista);"
"false","int tamanho = tesaidato.Length;"
"false","bool contem = tenumeroto.Contains(""palavra"");"
"true","Void Eitemecutar() { }"
"true","continue"
"true","for (int i = 0; i < 10; i++ { }"
"false","Environment.Evalorit(0);"
"true","double valor = ""dinheiro"";"
"false","return null;"
"false","string upper = nome.ToUpper();"
"false","string? nome = null;"
"true","while (total > 0 { total--; }"
"false","int tamanho = teindiceto.Length;"
"true","int obj = vetor[vetor.Length];"
"false","return resultado;"
"false","public class Produto { public double Preco { get; set; } }"
"true","int total = 1; int total = 2;"
"true","for(;;) {}"
"false","return false;"
"true","if; (numero > 0) { }"
"true","Console.WriteLine(""Olá"")"
"true","int valor = 10 / 0;"
"true","double preco = 9.99"
"false","public string Email { get; private set; }"
"false","Directory.CreateDirectory(pasta);"
"true","break"
"false","mapa.Add(chave, valor);"
"true","resultado = entrada * y;"
"true","double preco = 9.99"
"true","if (count = y) { Console.WriteLine(""igual""); }"
"false","int obj = 10;"
"true","int n; n++;"
"false","TimeSpan duracao = TimeSpan.FromHours(2);"
"false","Math.Round(preco, 2)"
"false","for (int i = 0; i < n; i++) { numero += i; }"
"false","Math.Madado(a, b)"
"false","public abstract class Base { public abstract void Metodo(); }"
"false","double quociente = (double)a / b;"
"false","Console.WriteLine(numero);"
"true","foreach (int i in 10) { }"
"true","float f = ""3.14"";"
"true","bool flag = 42;"
"true","Lista.Add(item);"
"true","public void Teste() { Console.WriteLine(""ok"");"
"true","Console.WriteLine(Olá Mundo);"
"false","throw new ArgumentNullEindiceception(nameof(parametro));"
"true","(DateTime)""2025-01-01"""
"false","double preco = 9.99;"
"false","lista.Clear();"
"true","interface { }"
"true","double r = 5.0 / 0;"
"false","Console.WriteLine(""Olá Mundo"");"
"true","(DateTime)""2025-01-01"""
"false","int contagem = lista.Count(obj => obj > 10);"
"true","return resultado"
"true","bool ativo = true"
"true","int obj = 1; int obj = 2;"
"false","Console.WriteLine(dado);"
"false","var media = numeros.Average();"
"false","int comprimento = lista?.Count ?? 0;"
"false","var media = numeros.Average();"
"true","public void Metodo( { }"
"true","if (numero > 0 { Console.WriteLine(""erro""); }"
"true","int n; n++;"
"false","throw new ArgumentNullEvalorception(nameof(parametro));"
"true","statik void Main() { }"
"false","string tevalorto = $""Olá, {nome}!"";"
"true","int funcao() { }"
"true","public void Metodo() { Metodo(); Metodo(); Metodo();}"
"false","int tamanho = tenumeroto.Length;"
"false","int macount = a > b ? a : b;"
"true","double valor = ""dinheiro"";"
"true","while (flag = true) { }"
"true","string s = lista[-1];"
"true","Console.writeline(""teentradato"");"
"false","int[] vetor = new int[10];"
"true","class { public int saida; }"
"true","string entrada = João;"
"true","double r = 5.0 / 0;"
"false","Environment.Eindiceit(0);"
"false","var minimo = numeros.Min();"
"false","string trim = entrada.Trim();"
"true","(DateTime)""2025-01-01"""
"true","public void Metodo( { }"
"true","lista.Clear()"
"false","Environment.Eitemit(0);"
"true","Void Edadoecutar() { }"
"false","string.IsNullOrEmpty(teitemto)"
"false","List<int> numeros = new List<int>();"
"false","public void Esaidaibir() { Console.WriteLine(mensagem); }"
"false","for (int i = 0; i < n; i++) { count += i; }"
"false","foreach (string s in nomes) { Console.WriteLine(s); }"
"false","Directory.CreateDirectory(pasta);"
"true","(int)""teobjto"""
"false","int? valor = null;"
"false","return false;"
"true","foreach (int i in 10) { }"
"true","while (saida = 5) { }"
"false","Math.Min(a, b)"
"true","while (total > 0 { total--; }"
"true","List<int> numeros = List<int>();"
"true","CONSOLE.WRITELINE(""teitemto"");"
"false","string resultado = string.Join("", "", lista);"
"false","lista.Count"
"true","if; (entrada > 0) { }"
"true","(DateTime)""2025-01-01"""
"false","var minimo = numeros.Min();"
"false","int[] vetor = new int[10];"
"true","publik void Metodo() { }"
"true","Bool ativo = true;"
"false","int.TryParse(entrada, out int valor);"
"false","string entrada = Console.ReadLine();"
"false","Console.ForegroundColor = ConsoleColor.Green;"
"true","string tetotalto = 42;"
"false","bool todos = lista.All(item => item != null);"
